Season,Gamecode,Home,Player_ID,IsStarter,IsPlaying,Team,Dorsal,Player,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Valuation,Plusminus,gamecode,group,datetime,TeamScore,OpponentScore,PlayerName,total_fp,Cluster
2023,1,1,P004720   ,0.0,1.0,RED,2,"LAZAREVIC, STEFAN",5.07,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-1.0,E2023_1,Regular Season,2023-10-05 19:00:00,94,73,S. Lazarevic,1.1,2.0
2023,1,1,PJDR      ,0.0,1.0,RED,4,"TEODOSIC, MILOS",14.62,3,0,3,1,3,0,0,0,3,3,2,1,1,0,0,4,0,-1,6.0,E2023_1,Regular Season,2023-10-05 19:00:00,94,73,M. Teodosic,-0.9,2.0
2023,1,1,P005099   ,0.0,1.0,RED,5,"HANGA, ADAM",22.35,7,1,6,1,5,2,2,1,3,4,3,2,1,1,0,1,3,9,4.0,E2023_1,Regular Season,2023-10-05 19:00:00,94,73,A. Hanga,9.9,2.0
2023,1,1,P002553   ,0.0,1.0,RED,9,"MITROVIC, LUKA",21.53,9,3,3,0,0,3,4,1,0,1,2,1,0,0,0,2,4,14,20.0,E2023_1,Regular Season,2023-10-05 19:00:00,94,73,L. Mitrovic,15.4,1.0
2023,1,1,PLUO      ,1.0,0.0,RED,10,"LAZIC, BRANKO",12.77,6,0,0,2,2,0,0,1,1,2,0,0,0,0,0,0,0,8,7.0,E2023_1,Regular Season,2023-10-05 19:00:00,94,73,B. Lazic,8.8,3.0
2023,1,1,P012711   ,1.0,0.0,RED,11,"SIMONOVIC, MARKO",18.37,14,4,4,2,2,0,0,1,0,1,0,0,1,0,0,5,1,10,8.0,E2023_1,Regular Season,2023-10-05 19:00:00,94,73,M. Simonovic,11.0,2.0
2023,1,1,P011224   ,1.0,0.0,RED,13,"NAPIER, SHABAZZ",20.67,21,2,3,5,8,2,2,0,3,3,1,2,2,0,0,2,1,20,20.0,E2023_1,Regular Season,2023-10-05 19:00:00,94,73,S. Napier,22.0,1.0
2023,1,1,P008966   ,0.0,0.0,RED,18,"TOBEY, MIKE",13.07,0,0,1,0,3,0,0,2,3,5,0,1,2,0,0,1,0,-1,3.0,E2023_1,Regular Season,2023-10-05 19:00:00,94,73,M. Tobey,-0.9,2.0
2023,1,1,P011964   ,0.0,1.0,RED,22,"ILIC, DALIBOR",14.55,5,1,5,1,2,0,0,5,0,5,0,0,0,0,2,1,1,3,-1.0,E2023_1,Regular Season,2023-10-05 19:00:00,94,73,D. Ilic,3.3,2.0
2023,1,1,P000848   ,0.0,0.0,RED,26,"NEDOVIC, NEMANJA",16.95,12,3,6,1,2,3,3,0,3,3,3,1,2,0,0,1,3,15,3.0,E2023_1,Regular Season,2023-10-05 19:00:00,94,73,N. Nedovic,16.5,1.0
2023,1,1,P006436   ,1.0,0.0,RED,31,"GIEDRAITIS, ROKAS",27.85,17,2,4,4,7,1,2,1,4,5,4,2,0,0,0,3,1,20,24.0,E2023_1,Regular Season,2023-10-05 19:00:00,94,73,R. Giedraitis,22.0,1.0
2023,1,1,P003479   ,1.0,0.0,RED,32,"KUZMIC, OGNJEN",12.22,0,0,2,0,0,0,0,3,1,4,4,0,0,1,1,1,0,5,12.0,E2023_1,Regular Season,2023-10-05 19:00:00,94,73,O. Kuzmic,5.5,3.0
2023,1,0,P012729   ,0.0,1.0,ASV,0,"SCOTT, MIKE",22.37,13,3,3,2,5,1,3,1,1,2,1,0,0,0,0,0,1,12,-6.0,E2023_1,Regular Season,2023-10-05 19:00:00,73,94,M. Scott,12.0,1.0
2023,1,0,P011225   ,1.0,1.0,ASV,3,"LEE, PARIS",29.7,7,2,3,1,3,0,0,1,2,3,9,2,4,0,0,1,1,14,-14.0,E2023_1,Regular Season,2023-10-05 19:00:00,73,94,P. Lee,14.0,1.0
2023,1,0,P004194   ,1.0,1.0,ASV,7,"LAUVERGNE, JOFFREY",22.65,18,5,7,2,5,2,5,4,2,6,1,0,1,0,0,1,4,19,-17.0,E2023_1,Regular Season,2023-10-05 19:00:00,73,94,J. Lauvergne,19.0,1.0
2023,1,0,P012080   ,1.0,1.0,ASV,9,"LUWAWU-CABARROT, TIMOTHE",29.95,13,2,5,1,3,6,6,1,0,1,0,2,2,0,1,3,4,9,-20.0,E2023_1,Regular Season,2023-10-05 19:00:00,73,94,T. Luwawu-cabarrot,9.0,1.0
2023,1,0,P003274   ,0.0,0.0,ASV,10,"DALLO, BORIS",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_1,Regular Season,2023-10-05 19:00:00,73,94,B. Dallo,0.0,3.0
2023,1,0,P000229   ,0.0,0.0,ASV,11,"JACKSON, EDWIN",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_1,Regular Season,2023-10-05 19:00:00,73,94,E. Jackson,0.0,2.0
2023,1,0,P002100   ,1.0,1.0,ASV,12,"DE COLO, NANDO",25.62,13,1,2,3,5,2,3,0,2,2,5,0,2,0,0,0,2,16,-25.0,E2023_1,Regular Season,2023-10-05 19:00:00,73,94,N. De colo,16.0,1.0
2023,1,0,P012730   ,1.0,0.0,ASV,15,"EGBUNU, JOHN",24.57,7,3,6,0,0,1,2,1,0,1,0,0,2,1,1,2,2,2,-14.0,E2023_1,Regular Season,2023-10-05 19:00:00,73,94,J. Egbunu,2.0,2.0
2023,1,0,P006568   ,0.0,0.0,ASV,19,"FALL, YOUSSOUPHA",10.42,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,2,1,2,-5.0,E2023_1,Regular Season,2023-10-05 19:00:00,73,94,Y. Fall,2.0,1.0
2023,1,0,P012731   ,0.0,0.0,ASV,24,"NDIAYE, MBAYE",12.47,0,0,1,0,1,0,0,1,3,4,1,0,1,1,0,2,0,1,-2.0,E2023_1,Regular Season,2023-10-05 19:00:00,73,94,M. Ndiaye,1.0,3.0
2023,1,0,P011386   ,0.0,0.0,ASV,31,"NOAM, YAACOV",6.28,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,5,3,-3.0,E2023_1,Regular Season,2023-10-05 19:00:00,73,94,Y. Noam,3.0,2.0
2023,1,0,P012732   ,0.0,0.0,ASV,33,"JACKSON, FRANK",15.98,2,1,1,0,3,0,0,0,4,4,0,1,1,0,0,3,1,1,1.0,E2023_1,Regular Season,2023-10-05 19:00:00,73,94,F. Jackson,1.0,2.0
2023,4,1,P012744   ,1.0,1.0,TEL,1,"ANTONIUS, CLEVELAND",22.47,4,0,2,0,2,4,4,0,2,2,4,2,2,0,0,4,3,5,5.0,E2023_4,Regular Season,2023-10-05 20:05:00,96,81,C. Antonius,5.5,2.0
2023,4,1,P011971   ,0.0,1.0,TEL,3,"WEBB III, JAMES",15.53,3,1,2,0,2,1,2,0,0,0,0,0,0,0,1,2,1,-3,4.0,E2023_4,Regular Season,2023-10-05 20:05:00,96,81,J. Webb iii,-2.7,1.0
2023,4,1,P009622   ,1.0,0.0,TEL,4,"BROWN, LORENZO",24.95,22,5,7,4,5,0,0,0,1,1,8,2,3,0,0,2,0,25,14.0,E2023_4,Regular Season,2023-10-05 20:05:00,96,81,L. Brown,27.5,1.0
2023,4,1,P004233   ,0.0,1.0,TEL,8,"MENCO, RAFI",6.6,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-9.0,E2023_4,Regular Season,2023-10-05 20:05:00,96,81,R. Menco,-0.9,2.0
2023,4,1,P011219   ,0.0,0.0,TEL,9,"SORKIN, ROMAN",21.38,14,5,7,1,2,1,1,2,3,5,0,2,2,0,0,2,2,16,1.0,E2023_4,Regular Season,2023-10-05 20:05:00,96,81,R. Sorkin,17.6,1.0
2023,4,1,P007990   ,0.0,1.0,TEL,12,"DIBARTOLOMEO, JOHN",22.52,6,0,1,2,3,0,0,2,3,5,2,1,1,0,0,3,2,10,16.0,E2023_4,Regular Season,2023-10-05 20:05:00,96,81,J. Dibartolomeo,11.0,2.0
2023,4,1,P011214   ,0.0,1.0,TEL,14,"RIVERO, JASIEL",13.93,11,4,5,0,0,3,4,1,0,1,2,0,2,0,0,1,5,14,-8.0,E2023_4,Regular Season,2023-10-05 20:05:00,96,81,J. Rivero,15.4,1.0
2023,4,1,P005145   ,1.0,0.0,TEL,15,"COHEN, JAKE",15.18,2,1,1,0,1,0,0,0,1,1,3,0,0,0,0,3,0,2,14.0,E2023_4,Regular Season,2023-10-05 20:05:00,96,81,J. Cohen,2.2,2.0
2023,4,1,P011199   ,1.0,0.0,TEL,32,"NEBO, JOSH",15.4,14,5,6,0,0,4,5,2,2,4,3,1,0,1,1,0,3,23,11.0,E2023_4,Regular Season,2023-10-05 20:05:00,96,81,J. Nebo,25.3,1.0
2023,4,1,P011193   ,0.0,0.0,TEL,45,"BLATT, TAMIR",20.2,8,1,2,2,7,0,0,0,2,2,8,1,0,0,0,1,0,12,8.0,E2023_4,Regular Season,2023-10-05 20:05:00,96,81,T. Blatt,13.2,2.0
2023,4,1,P009783   ,1.0,0.0,TEL,50,"COLSON, BONZIE",21.83,12,5,8,0,4,2,4,3,4,7,0,2,2,1,0,1,2,12,19.0,E2023_4,Regular Season,2023-10-05 20:05:00,96,81,B. Colson,13.2,1.0
2023,4,0,P008987   ,1.0,0.0,PAR,2,"LEDAY, ZACH",26.07,5,2,3,0,2,1,2,1,2,3,1,1,3,0,0,1,4,6,-18.0,E2023_4,Regular Season,2023-10-05 20:05:00,81,96,Z. Leday,6.0,1.0
2023,4,0,P003983   ,0.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",25.87,24,8,9,1,3,5,6,0,0,0,2,1,2,0,0,2,4,23,-7.0,E2023_4,Regular Season,2023-10-05 20:05:00,81,96,A. Avramovic,23.0,2.0
2023,4,0,P011050   ,1.0,0.0,PAR,5,"KOPRIVICA, BALSA",11.15,6,2,2,0,0,2,2,1,2,3,0,0,0,2,0,3,1,9,-11.0,E2023_4,Regular Season,2023-10-05 20:05:00,81,96,B. Koprivica,9.0,2.0
2023,4,0,P009862   ,1.0,0.0,PAR,7,"PUNTER, KEVIN",24.52,11,3,4,1,5,2,2,0,1,1,1,1,3,0,0,1,4,9,-21.0,E2023_4,Regular Season,2023-10-05 20:05:00,81,96,K. Punter,9.0,1.0
2023,4,0,P011051   ,0.0,1.0,PAR,9,"SMAILAGIC, ALEN",25.32,10,4,6,0,0,2,4,1,2,3,0,0,0,0,0,3,2,8,1.0,E2023_4,Regular Season,2023-10-05 20:05:00,81,96,A. Smailagic,8.0,1.0
2023,4,0,P004058   ,0.0,0.0,PAR,10,"JARAMAZ, OGNJEN",13.23,0,0,1,0,1,0,0,0,2,2,3,1,1,0,0,2,1,2,-7.0,E2023_4,Regular Season,2023-10-05 20:05:00,81,96,O. Jaramaz,2.0,2.0
2023,4,0,P007400   ,0.0,1.0,PAR,21,"NUNNALLY, JAMES",23.82,10,2,4,2,2,0,0,1,2,3,2,0,3,0,1,1,0,8,-6.0,E2023_4,Regular Season,2023-10-05 20:05:00,81,96,J. Nunnally,8.0,1.0
2023,4,0,P007673   ,1.0,1.0,PAR,32,"TRIFUNOVIC, UROS",14.1,2,1,2,0,1,0,0,0,3,3,2,1,0,0,0,1,1,6,0.0,E2023_4,Regular Season,2023-10-05 20:05:00,81,96,U. Trifunovic,6.0,3.0
2023,4,0,P000956   ,0.0,0.0,PAR,33,"ANDJUSIC, DANILO",5.62,0,0,2,0,1,0,0,0,1,1,2,1,1,0,0,0,1,1,5.0,E2023_4,Regular Season,2023-10-05 20:05:00,81,96,D. Andjusic,1.0,2.0
2023,4,0,P012742   ,0.0,1.0,PAR,35,"DOZIER JR, PERRY",19.08,11,3,4,1,2,2,2,0,2,2,3,0,0,0,0,2,1,13,3.0,E2023_4,Regular Season,2023-10-05 20:05:00,81,96,P. Dozier jr,13.0,1.0
2023,4,0,P004172   ,1.0,0.0,PAR,37,"PONITKA, MATEUSZ",4.92,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,1,-9.0,E2023_4,Regular Season,2023-10-05 20:05:00,81,96,M. Ponitka,1.0,2.0
2023,4,0,P012743   ,0.0,0.0,PAR,44,"KAMINSKY, FRANK",6.32,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,-1,-5.0,E2023_4,Regular Season,2023-10-05 20:05:00,81,96,F. Kaminsky,-1.0,1.0
2023,3,1,P010391   ,1.0,1.0,MUN,0,"WEILER-BABB, NICK",25.58,8,1,1,2,7,0,0,0,3,3,2,1,0,0,0,2,1,8,20.0,E2023_3,Regular Season,2023-10-05 20:30:00,80,68,N. Weiler-babb,8.8,2.0
2023,3,1,P007975   ,0.0,0.0,MUN,1,"FRANCISCO, SYLVAIN",18.72,17,3,5,3,6,2,2,0,2,2,3,2,1,0,0,1,3,20,-1.0,E2023_3,Regular Season,2023-10-05 20:30:00,80,68,S. Francisco,22.0,1.0
2023,3,1,P011987   ,0.0,0.0,MUN,3,"EDWARDS, CARSEN",17.97,5,1,4,1,6,0,0,1,1,2,0,0,3,0,1,2,0,-7,-10.0,E2023_3,Regular Season,2023-10-05 20:30:00,80,68,C. Edwards,-6.3,1.0
2023,3,1,P006245   ,0.0,0.0,MUN,5,"WEIDEMANN, NELSON",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_3,Regular Season,2023-10-05 20:30:00,80,68,N. Weidemann,0.0,2.0
2023,3,1,P006760   ,1.0,1.0,MUN,9,"BONGA, ISAAC",25.87,11,3,4,1,4,2,2,6,4,10,1,1,2,0,0,2,2,17,-2.0,E2023_3,Regular Season,2023-10-05 20:30:00,80,68,I. Bonga,18.7,1.0
2023,3,1,P008985   ,1.0,1.0,MUN,10,"BOLMARO, LEANDRO",21.28,10,5,6,0,3,0,0,0,5,5,3,0,3,0,0,2,1,10,15.0,E2023_3,Regular Season,2023-10-05 20:30:00,80,68,L. Bolmaro,11.0,1.0
2023,3,1,P004508   ,0.0,1.0,MUN,13,"OBST, ANDREAS",19.65,8,1,1,2,3,0,0,0,0,0,0,0,2,0,0,2,1,4,7.0,E2023_3,Regular Season,2023-10-05 20:30:00,80,68,A. Obst,4.4,2.0
2023,3,1,P003583   ,1.0,1.0,MUN,14,"IBAKA, SERGE",17.95,8,3,4,0,1,2,4,4,5,9,0,1,2,2,1,3,3,13,6.0,E2023_3,Regular Season,2023-10-05 20:30:00,80,68,S. Ibaka,14.3,1.0
2023,3,1,P005478   ,0.0,0.0,MUN,17,"WIMBERG, NIKLAS",11.88,1,0,0,0,1,1,2,1,1,2,0,0,0,1,0,1,2,3,8.0,E2023_3,Regular Season,2023-10-05 20:30:00,80,68,N. Wimberg,3.3,3.0
2023,3,1,P007639   ,0.0,0.0,MUN,22,"BRANKOVIC, DANKO",2.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1,-3.0,E2023_3,Regular Season,2023-10-05 20:30:00,80,68,D. Brankovic,-0.9,1.0
2023,3,1,P007056   ,1.0,0.0,MUN,31,"BOOKER, DEVIN",30.95,10,5,10,0,0,0,0,4,2,6,2,0,2,0,1,2,3,11,8.0,E2023_3,Regular Season,2023-10-05 20:30:00,80,68,D. Booker,12.1,1.0
2023,3,1,P011941   ,0.0,0.0,MUN,33,"GILLESPIE, FREDDIE",7.82,2,1,1,0,0,0,0,0,3,3,1,0,0,0,0,3,0,3,12.0,E2023_3,Regular Season,2023-10-05 20:30:00,80,68,F. Gillespie,3.3,2.0
2023,3,0,P012720   ,1.0,0.0,BER,0,"BROWN, STERLING",28.55,8,2,6,1,5,1,1,0,0,0,3,2,0,0,1,3,2,3,-3.0,E2023_3,Regular Season,2023-10-05 20:30:00,68,80,S. Brown,3.0,1.0
2023,3,0,P008384   ,0.0,0.0,BER,1,"PROCIDA, GABRIELE",15.87,2,1,1,0,1,0,2,1,1,2,1,2,0,0,0,0,2,6,-12.0,E2023_3,Regular Season,2023-10-05 20:30:00,68,80,G. Procida,6.0,1.0
2023,3,0,P008173   ,0.0,0.0,BER,3,"SPAGNOLO, MATTEO",17.18,6,3,6,0,0,0,0,0,1,1,2,0,1,0,0,2,2,5,-14.0,E2023_3,Regular Season,2023-10-05 20:30:00,68,80,M. Spagnolo,5.0,2.0
2023,3,0,P008211   ,0.0,0.0,BER,6,"DELOW, MALTE",13.53,0,0,0,0,1,0,0,0,3,3,1,0,3,0,0,0,0,0,-3.0,E2023_3,Regular Season,2023-10-05 20:30:00,68,80,M. Delow,0.0,2.0
2023,3,0,P007025   ,0.0,1.0,BER,9,"MATTISSECK, JONAS",9.53,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,-6.0,E2023_3,Regular Season,2023-10-05 20:30:00,68,80,J. Mattisseck,2.0,2.0
2023,3,0,P008967   ,1.0,1.0,BER,11,"THOMAS, MATT",23.3,11,0,0,2,3,5,5,0,3,3,0,0,0,0,0,3,3,13,4.0,E2023_3,Regular Season,2023-10-05 20:30:00,68,80,M. Thomas,13.0,2.0
2023,3,0,P006819   ,0.0,0.0,BER,16,"NIKIC, KRESIMIR",7.22,4,1,2,0,0,2,2,0,0,0,0,0,0,1,1,0,1,4,-12.0,E2023_3,Regular Season,2023-10-05 20:30:00,68,80,K. Nikic,4.0,2.0
2023,3,0,P007550   ,1.0,1.0,BER,18,"SAMAR, ZIGA",16.88,5,1,3,1,2,0,0,0,1,1,3,0,1,0,0,3,0,2,-7.0,E2023_3,Regular Season,2023-10-05 20:30:00,68,80,Z. Samar,2.0,2.0
2023,3,0,P006919   ,1.0,1.0,BER,19,"OLINDE, LOUIS",26.02,12,4,5,1,4,1,2,0,1,1,3,2,1,2,0,3,2,13,10.0,E2023_3,Regular Season,2023-10-05 20:30:00,68,80,L. Olinde,13.0,2.0
2023,3,0,P003958   ,1.0,1.0,BER,32,"THIEMANN, JOHANNES",25.62,12,3,5,1,4,3,4,1,4,5,1,3,1,0,1,1,5,17,-5.0,E2023_3,Regular Season,2023-10-05 20:30:00,68,80,J. Thiemann,17.0,1.0
2023,3,0,P012721   ,0.0,0.0,BER,34,"BEAN, JUSTIN",16.3,6,0,0,1,3,3,3,0,0,0,0,0,1,0,0,2,3,4,-12.0,E2023_3,Regular Season,2023-10-05 20:30:00,68,80,J. Bean,4.0,1.0
2023,2,1,P011244   ,1.0,1.0,BAR,1,"DA SILVA, OSCAR",20.13,4,2,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,7,3.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,O. Da silva,7.7,1.0
2023,2,1,P000925   ,1.0,0.0,BAR,6,"VESELY, JAN",21.97,16,8,11,0,0,0,0,4,3,7,1,2,2,0,1,1,0,19,14.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,J. Vesely,20.9,1.0
2023,2,1,P009992   ,0.0,0.0,BAR,8,"BRIZUELA, DARIO",14.0,7,2,2,1,3,0,0,1,2,3,3,0,0,0,0,1,0,10,13.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,D. Brizuela,11.0,2.0
2023,2,1,P004866   ,1.0,1.0,BAR,10,"KALINIC, NIKOLA",21.5,4,2,2,0,1,0,0,0,3,3,2,1,1,0,0,2,0,6,6.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,N. Kalinic,6.6,1.0
2023,2,1,P002939   ,1.0,1.0,BAR,13,"SATORANSKY, TOMAS",23.43,8,1,2,2,4,0,0,0,1,1,3,0,3,0,0,2,0,4,7.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,T. Satoransky,4.4,1.0
2023,2,1,P003196   ,0.0,0.0,BAR,14,"HERNANGOMEZ, WILLY",16.08,18,7,8,0,0,4,6,1,2,3,0,1,2,1,0,0,6,24,1.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,W. Hernangomez,26.4,1.0
2023,2,1,P006435   ,1.0,1.0,BAR,20,"LAPROVITTOLA, NICOLAS",24.72,13,3,3,2,7,1,2,0,5,5,8,0,3,0,0,3,4,18,7.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,N. Laprovittola,19.8,1.0
2023,2,1,P003478   ,0.0,1.0,BAR,21,"ABRINES, ALEX",15.93,7,2,3,1,3,0,0,2,0,2,0,0,0,0,0,0,1,7,15.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,A. Abrines,7.7,3.0
2023,2,1,P012745   ,0.0,0.0,BAR,22,"PARKER, JABARI",17.9,10,4,5,0,1,2,2,0,3,3,0,1,1,1,0,3,1,10,8.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,J. Parker,11.0,1.0
2023,2,1,P010641   ,0.0,0.0,BAR,23,"NNAJI, JAMES",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,J. Nnaji,0.0,3.0
2023,2,1,P007519   ,0.0,0.0,BAR,31,"JOKUBAITIS, ROKAS",16.57,4,1,4,0,1,2,2,0,4,4,3,0,0,0,0,1,2,8,10.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,R. Jokubaitis,8.8,1.0
2023,2,1,P007464   ,0.0,0.0,BAR,44,"PARRA, JOEL",7.77,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-1,1.0,E2023_2,Regular Season,2023-10-05 20:30:00,91,74,J. Parra,-0.9,3.0
2023,2,0,P007200   ,1.0,1.0,IST,0,"LARKIN, SHANE",32.47,16,6,7,1,5,1,1,0,0,0,12,2,1,0,0,1,3,26,-10.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,S. Larkin,26.0,1.0
2023,2,0,P006590   ,0.0,1.0,IST,1,"BEAUBOIS, RODRIGUE",15.5,4,0,1,1,3,1,3,0,0,0,0,0,0,0,0,0,1,0,-15.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,R. Beaubois,0.0,1.0
2023,2,0,P009846   ,0.0,1.0,IST,6,"BRYANT, ELIJAH",16.42,10,2,5,2,4,0,0,1,1,2,3,0,1,0,1,1,3,10,-13.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,E. Bryant,10.0,1.0
2023,2,0,P004888   ,0.0,1.0,IST,12,"CLYBURN, WILL",27.55,7,2,8,1,4,0,0,1,3,4,1,2,1,0,1,3,3,3,-14.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,W. Clyburn,3.0,1.0
2023,2,0,P011078   ,1.0,1.0,IST,13,"THOMPSON, DARIUS",26.3,2,1,5,0,2,0,0,1,1,2,3,1,4,0,0,3,1,-4,-2.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,D. Thompson,-4.0,1.0
2023,2,0,PLHK      ,0.0,0.0,IST,21,"PLEISS, TIBOR",3.68,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,7.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,T. Pleiss,2.0,2.0
2023,2,0,P009513   ,0.0,0.0,IST,23,"HOLLATZ, JUSTUS",3.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-2,-7.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,J. Hollatz,-2.0,3.0
2023,2,0,P012710   ,0.0,0.0,IST,24,"OSMANI, ERCAN",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,E. Osmani,0.0,2.0
2023,2,0,P006372   ,1.0,0.0,IST,33,"YILMAZ, ERKAN",10.03,3,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,4,-3.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,E. Yilmaz,4.0,3.0
2023,2,0,P009664   ,1.0,0.0,IST,35,"WILLIS, DEREK",26.95,8,1,2,2,6,0,0,2,4,6,2,2,1,1,1,1,1,12,-13.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,D. Willis,12.0,2.0
2023,2,0,P004554   ,1.0,0.0,IST,41,"ZIZIC, ANTE",18.47,9,4,4,0,0,1,2,0,3,3,2,0,0,0,0,0,2,15,1.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,A. Zizic,15.0,1.0
2023,2,0,P011981   ,0.0,0.0,IST,88,"JONES, TYRIQUE",19.43,10,5,7,0,0,0,0,1,3,4,0,1,1,0,0,1,1,12,-16.0,E2023_2,Regular Season,2023-10-05 20:30:00,74,91,T. Jones,12.0,1.0
2023,5,1,P009549   ,1.0,1.0,VIR,0,"CORDINIER, ISAIA",28.88,12,4,5,1,2,1,1,1,3,4,9,0,1,0,0,1,1,22,-6.0,E2023_5,Regular Season,2023-10-05 20:30:00,79,82,I. Cordinier,22.0,1.0
2023,5,1,P010781   ,0.0,0.0,VIR,1,"LUNDBERG, IFFE",0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,E2023_5,Regular Season,2023-10-05 20:30:00,79,82,I. Lundberg,0.0,1.0
2023,5,1,PBCN      ,1.0,1.0,VIR,3,"BELINELLI, MARCO",14.67,7,3,5,0,4,1,1,1,2,3,2,0,0,0,0,1,2,7,-11.0,E2023_5,Regular Season,2023-10-05 20:30:00,79,82,M. Belinelli,7.0,1.0
2023,5,1,P006739   ,0.0,0.0,VIR,6,"PAJOLA, ALESSANDRO",11.37,0,0,0,0,1,0,0,0,2,2,2,0,1,0,0,3,0,-1,16.0,E2023_5,Regular Season,2023-10-05 20:30:00,79,82,A. Pajola,-1.0,2.0
2023,5,1,P011192   ,0.0,0.0,VIR,9,"SMITH, JALEEN",11.77,4,1,1,0,1,2,2,0,0,0,2,2,2,0,0,1,2,6,1.0,E2023_5,Regular Season,2023-10-05 20:30:00,79,82,J. Smith,6.0,2.0
2023,5,1,P004007   ,0.0,0.0,VIR,13,"DOBRIC, OGNJEN",24.73,12,3,5,2,4,0,0,0,0,0,0,2,0,0,1,2,2,9,10.0,E2023_5,Regular Season,2023-10-05 20:30:00,79,82,O. Dobric,9.0,2.0
2023,5,1,P012714   ,0.0,0.0,VIR,15,"CACOK, DEVONTAE",5.33,2,1,2,0,0,0,0,1,2,3,0,0,3,0,1,2,0,-2,-4.0,E2023_5,Regular Season,2023-10-05 20:30:00,79,82,D. Cacok,-2.0,2.0
2023,5,1,P001133   ,1.0,1.0,VIR,21,"SHENGELIA, TORNIKE",31.02,17,4,5,2,4,3,4,2,2,4,4,0,3,0,0,1,4,21,-1.0,E2023_5,Regular Season,2023-10-05 20:30:00,79,82,T. Shengelia,21.0,1.0
2023,5,1,P001844   ,1.0,1.0,VIR,23,"HACKETT, DANIEL",28.63,7,3,6,0,6,1,1,0,3,3,0,3,1,0,1,3,3,2,-19.0,E2023_5,Regular Season,2023-10-05 20:30:00,79,82,D. Hackett,2.0,1.0
2023,5,1,P008847   ,0.0,1.0,VIR,25,"MICKEY, JORDAN",25.23,18,4,8,3,3,1,2,1,5,6,1,1,1,0,0,3,4,21,10.0,E2023_5,Regular Season,2023-10-05 20:30:00,79,82,J. Mickey,21.0,1.0
2023,5,1,P002084   ,0.0,0.0,VIR,33,"POLONARA, ACHILLE",10.67,0,0,2,0,0,0,0,2,1,3,1,0,2,1,0,0,1,2,-8.0,E2023_5,Regular Season,2023-10-05 20:30:00,79,82,A. Polonara,2.0,2.0
